x1,x2,x3,s,y
0.566533,-0.255207,0.210592,0.000000,0
-0.180102,-0.489920,-0.421944,0.000000,0
1.078467,0.205709,0.923818,1.000000,1
0.134532,0.784909,-0.704755,1.000000,1
-1.003247,-0.238611,-0.067671,0.000000,0
0.017569,2.482964,-0.440991,1.000000,1
0.025550,-0.625477,-0.445659,1.000000,1
-1.245236,0.252052,0.511370,1.000000,1
-0.576934,0.183851,-0.995208,0.000000,0
-2.594562,0.992246,0.429938,0.000000,0
0.900738,-0.065443,0.778455,1.000000,1
-2.433394,-1.787669,0.216561,0.000000,0
-1.357462,0.177183,-1.221643,0.000000,0
0.399405,0.506102,0.887572,0.000000,0
-1.350946,0.595946,-0.137701,0.000000,0
0.064085,-0.376049,0.224979,1.000000,0
1.515921,-0.421279,-0.351041,1.000000,1
1.062820,-1.910814,0.499132,1.000000,1
1.392442,-0.176132,-0.820702,1.000000,1
0.581958,-0.292181,-0.336537,1.000000,1
1.143310,-0.586891,2.776253,0.000000,0
-0.716394,-2.795834,-1.027912,0.000000,0
0.775850,1.279111,-2.836000,1.000000,1
-0.302718,-2.412527,0.355329,0.000000,0
-0.996922,1.684898,-0.223532,1.000000,1
1.341856,0.139367,0.918695,1.000000,1
-0.955992,0.337411,-1.006747,0.000000,0
0.372575,1.580689,0.816191,1.000000,1
-0.828008,0.171033,0.042597,0.000000,0
-0.225103,0.595241,-1.098742,1.000000,1
-0.037565,-0.815520,-0.940680,1.000000,1
-1.124036,0.109714,-1.677385,1.000000,1
0.734147,-1.171936,-0.029458,0.000000,0
-0.326821,0.031573,-0.417527,1.000000,1
-0.845394,0.144528,1.912064,0.000000,0
0.324295,-1.322855,-1.480590,1.000000,1
-0.203676,-0.769266,0.416735,0.000000,0
0.410419,0.098062,-2.058581,1.000000,1
-0.339971,0.438328,-1.059558,0.000000,0
-0.240598,0.225133,0.476421,0.000000,0
-0.462297,0.046807,0.630932,0.000000,0
0.601586,-1.010978,-0.462543,0.000000,0
0.563994,-0.366173,-2.252028,1.000000,1
1.974618,0.944663,-1.370029,1.000000,1
-0.048150,0.401653,1.021052,1.000000,1
2.249036,-1.587304,-2.371007,1.000000,1
0.154297,-0.150078,0.098117,1.000000,1
1.117294,-2.154041,1.656684,1.000000,1
1.340507,-0.423942,1.325781,1.000000,1
-0.721822,-1.069405,0.128258,0.000000,0
-1.077192,-1.143744,2.108945,0.000000,0
-0.637261,1.209234,-1.216420,1.000000,1
0.509142,-1.166638,-0.094018,0.000000,0
0.342898,-0.181611,-0.322316,0.000000,0
0.003078,-0.282548,0.544019,1.000000,1
-0.645049,-0.242268,0.113398,0.000000,0
0.522702,0.259923,-0.563921,1.000000,1
0.564364,-0.058197,-0.100978,0.000000,0
0.659454,0.492958,-0.136586,1.000000,1
-2.001722,-0.907403,-0.827188,1.000000,1
-1.447944,0.550071,0.580536,0.000000,0
-0.618761,-0.255522,-0.666745,0.000000,0
-0.773680,0.810567,0.530014,0.000000,0
-1.544049,-1.210108,0.589081,0.000000,0
1.028280,0.110748,0.783201,1.000000,1
1.000031,-1.258371,-1.306899,0.000000,0
-1.719821,0.449936,-0.843797,0.000000,0
0.223312,0.373038,1.305319,0.000000,0
0.833156,-1.096312,0.168760,0.000000,0
0.450291,-1.228711,-0.551158,1.000000,1
-0.297042,-0.805247,-0.215353,1.000000,1
-0.354479,0.420181,-0.345479,0.000000,0
0.151204,0.941822,-1.975809,1.000000,1
-0.695460,-2.486412,1.819199,0.000000,0
0.790440,0.554017,-0.953035,1.000000,1
1.057530,-0.864370,-0.149050,0.000000,0
-0.587442,-0.632953,-0.256359,0.000000,0
0.939985,0.586109,1.878061,0.000000,0
-1.506002,-0.461671,-0.547148,1.000000,1
-0.941182,-1.683260,1.022877,0.000000,0
0.645597,1.047143,-0.494015,1.000000,1
-0.779065,-1.190386,1.207412,0.000000,0
0.172232,-0.117481,-0.361423,0.000000,0
-1.383477,-1.115647,-0.347373,0.000000,0
0.585395,-0.299661,-0.975714,1.000000,1
0.482145,0.076065,1.401903,1.000000,1
0.777853,1.220783,1.046161,1.000000,1
1.121965,0.016533,0.185446,1.000000,1
-0.558632,-0.894824,-0.214831,1.000000,1
-0.425363,-0.985929,-0.234346,0.000000,0
-1.726911,-1.318753,-0.646524,0.000000,0
1.196843,-0.689143,1.548365,1.000000,1
-0.703675,-2.013538,-2.237267,0.000000,0
-0.725064,-1.127049,1.029452,0.000000,0
-0.555642,0.233367,-2.247717,1.000000,1
0.372394,-0.107032,-1.051885,1.000000,1
-1.447334,-1.701005,1.049176,1.000000,1
-0.198169,0.229373,-0.966537,0.000000,0
-0.237824,0.294003,1.192619,0.000000,0
-0.148318,-1.004044,0.528747,0.000000,0
-0.519226,1.391205,-0.515134,0.000000,0
-0.366776,-2.196964,-0.589722,0.000000,0
-0.579101,0.612290,-0.789244,1.000000,1
-0.613656,1.221214,0.829992,0.000000,0
0.152958,-0.804117,-0.050716,1.000000,1
1.250095,-2.023741,-0.137932,1.000000,1
-0.335832,-0.616570,0.122350,1.000000,0
-1.053701,-1.421783,-0.198082,0.000000,0
-1.357020,0.894039,-0.141340,0.000000,0
2.075343,1.292613,0.641812,1.000000,1
-0.778047,-0.367005,0.156186,0.000000,0
-2.382171,-0.870823,1.847423,0.000000,0
-1.222251,-0.097032,-0.675160,0.000000,0
0.137532,-0.702812,0.031808,0.000000,0
-1.359654,0.814630,0.978522,0.000000,0
-0.934573,1.561295,0.191598,1.000000,1
0.454338,0.499498,1.616996,0.000000,0
1.675972,0.951805,-0.250782,1.000000,1
-0.886704,0.658010,-0.157571,1.000000,1
-1.588059,0.425067,0.325707,0.000000,0
1.154560,-1.429721,-0.414217,0.000000,0
1.226912,2.135569,1.029418,0.000000,1
-0.173776,0.782997,-0.801385,1.000000,1
0.035706,0.857569,0.961825,1.000000,1
0.841917,-0.139409,0.433954,0.000000,0
0.401216,1.889358,-0.274787,1.000000,1
-0.194050,1.516881,0.852385,1.000000,1
0.739317,-0.065815,0.819220,1.000000,1
-0.811324,-0.948251,0.698237,0.000000,0
-0.014648,1.489548,0.192350,1.000000,1
-0.641626,0.162743,-0.523370,0.000000,0
1.997303,1.667406,0.616610,1.000000,1
0.726530,-0.072317,0.770607,1.000000,1
-0.410579,-1.698326,0.012197,0.000000,0
0.758360,-1.223352,-0.277897,1.000000,1
0.097813,1.238399,0.192314,0.000000,0
-0.421641,1.009154,-0.184874,1.000000,1
0.384082,0.881667,-0.823537,1.000000,1
-0.770834,0.024491,-0.171619,1.000000,1
0.979352,-0.327425,-1.995388,0.000000,1
0.316257,-0.225505,0.091124,0.000000,0
-1.083933,-0.739213,-1.729133,0.000000,0
-0.007715,-1.072839,-0.101509,0.000000,0
1.861712,-0.256293,-1.321621,0.000000,1
-0.760240,0.089318,0.385296,1.000000,1
-0.693620,-0.732758,-0.517056,1.000000,1
0.584404,-0.280358,1.744720,0.000000,0
1.091345,-0.437694,0.398375,1.000000,1
0.814168,-0.757817,0.023471,1.000000,1
0.719260,0.584787,-1.155619,0.000000,0
1.715542,0.696768,-0.420433,1.000000,1
-0.902170,-0.684769,0.599512,0.000000,1
0.513114,1.771008,-0.104552,1.000000,1
0.395000,0.829070,-0.917210,1.000000,1
-0.529597,-0.724922,1.609464,0.000000,0
0.708865,-0.379144,-0.537044,0.000000,0
-2.314704,2.052123,1.143772,0.000000,0
1.427288,0.676575,-0.377518,1.000000,1
-0.348759,-0.032578,-0.516848,1.000000,1
0.252414,0.135371,0.157950,0.000000,0
-0.711038,0.969281,-0.664519,0.000000,0
1.202028,-0.335047,-0.787477,1.000000,1
1.057844,0.563149,0.386383,1.000000,1
0.203548,0.778028,-0.127039,1.000000,1
1.685950,-0.286559,2.164016,0.000000,0
-0.054752,1.726986,-1.034920,1.000000,1
0.744478,-0.800575,-1.113827,0.000000,0
-1.488427,0.052756,0.094296,0.000000,0
-0.042260,1.555351,1.559147,1.000000,1
-0.907948,-0.383558,0.962194,0.000000,0
-1.200216,1.274829,-0.920451,1.000000,1
0.163398,0.792308,-2.050648,1.000000,1
-2.846328,-1.340594,1.735369,0.000000,0
1.041947,-0.700738,-0.625418,1.000000,1
-1.027178,-0.995890,-1.438359,0.000000,0
1.289406,0.409280,0.432590,0.000000,0
-0.167284,1.530454,-1.511503,1.000000,1
0.659481,0.432050,0.119743,1.000000,1
0.274245,-0.714501,-1.731060,1.000000,1
-0.434921,0.064614,-2.832650,1.000000,1
-1.638313,0.389541,1.101521,0.000000,0
0.805631,-1.893517,-0.150646,1.000000,1
-0.991925,1.947339,0.112731,1.000000,1
-1.453282,0.884723,1.199505,0.000000,0
-0.142704,-0.195535,-0.671940,1.000000,1
0.726857,-1.400353,-1.108681,0.000000,0
-0.392439,-0.509587,0.191712,1.000000,1
0.716703,0.069821,-1.310419,1.000000,1
-0.479248,-0.497381,-0.345209,0.000000,0
0.891709,-0.819058,1.445003,0.000000,0
0.045858,1.435424,1.929226,1.000000,1
-0.056487,0.697751,-0.813021,1.000000,1
0.100241,0.330362,-0.853195,1.000000,1
1.016902,0.645887,1.386802,0.000000,0
0.750230,-0.647681,-0.021492,0.000000,0
0.263049,1.408835,1.004269,1.000000,1
1.606203,-0.328114,1.646378,0.000000,0
-0.701561,0.751248,-0.748076,1.000000,1
0.925471,-0.538004,-1.000139,1.000000,1
0.806249,-0.116000,0.149454,1.000000,1
-0.215838,-1.220554,-1.149519,0.000000,0
1.057969,-0.649859,-0.312529,1.000000,1
-0.769522,1.989157,0.409569,1.000000,1
0.119548,0.035161,-1.159979,1.000000,1
1.106038,-0.362741,0.824796,0.000000,0
0.839651,1.843641,0.331306,1.000000,1
-0.964253,-0.352292,-1.400565,0.000000,0
2.238248,2.397447,1.092414,1.000000,1
-1.079321,1.655999,-0.025504,1.000000,1
-1.244591,0.638950,0.457392,0.000000,0
0.069685,0.890407,-0.158453,1.000000,1
0.767033,2.420483,0.402480,1.000000,1
-0.698685,-0.248438,-1.155116,0.000000,1
1.228597,-0.595011,-0.188595,1.000000,1
-0.163882,-1.113748,0.629500,0.000000,0
-0.129774,0.350401,0.819804,1.000000,1
-0.538053,0.930620,1.846145,1.000000,1
-0.378393,-0.463112,0.205338,0.000000,0
0.524197,0.081359,0.523613,0.000000,0
-0.137436,-0.010137,1.045562,1.000000,0
-2.239159,-0.024042,2.004484,0.000000,0
0.966452,0.357578,-1.807532,1.000000,1
-0.152369,0.464329,-1.680856,1.000000,1
-1.322229,-0.971574,-0.164879,1.000000,1
0.340695,-1.334542,2.357288,0.000000,0
-1.317016,-0.484611,-0.521203,0.000000,0
-0.706692,0.426445,-0.873365,0.000000,1
-1.188794,0.403947,-0.691941,1.000000,0
-0.517402,0.906436,-1.590941,1.000000,1
0.584440,0.019808,-1.387639,1.000000,1
-0.704840,0.138938,1.106957,0.000000,0
0.611802,1.760369,0.228576,0.000000,0
0.093082,2.123121,-2.768529,1.000000,1
1.587097,-0.711855,-0.574058,1.000000,1
-0.812986,-0.581541,-1.116205,0.000000,0
0.985733,1.004640,0.420168,1.000000,1
-0.991036,1.359185,1.383540,1.000000,0
-0.826204,0.657509,1.133999,0.000000,0
-1.155193,0.978317,-0.517604,1.000000,1
0.282725,-0.853774,-1.477789,1.000000,1
-0.364154,-0.751030,-1.854890,0.000000,0
-0.641363,0.353640,0.062063,0.000000,0
-1.158142,0.088663,-0.253235,0.000000,0
-0.306890,0.550667,-1.182060,1.000000,1
0.891214,-1.879223,0.243012,0.000000,0
0.109281,0.141899,-0.409672,0.000000,0
0.226170,1.597133,0.331425,1.000000,1
1.810502,0.516586,0.664000,1.000000,1
1.868687,-1.442593,0.202779,1.000000,1
-1.210806,-0.831773,0.997270,0.000000,0
0.970433,0.013811,0.456036,1.000000,1
-1.290581,0.642182,1.885679,1.000000,0
-0.343710,-0.481556,-0.427489,0.000000,0
-0.607917,0.055181,1.680184,0.000000,0
-0.098113,-1.262346,0.655657,1.000000,1
-0.988675,-1.070927,-0.026895,0.000000,0
-0.008311,-0.069442,0.446100,0.000000,0
-2.554890,-2.179948,1.452729,0.000000,0
-1.753970,0.365195,-1.194401,0.000000,0
-0.604695,-0.395304,-1.087489,0.000000,0
-1.394113,0.782602,-1.309637,1.000000,1
-0.955559,0.161197,0.621160,0.000000,0
0.472589,-1.696621,-1.635024,0.000000,0
-0.557316,-0.554506,0.171337,0.000000,0
0.184868,1.055353,0.506219,0.000000,0
0.611467,-1.372267,-0.682342,0.000000,0
2.035452,-0.901101,0.258882,1.000000,1
1.250212,0.475419,0.312018,1.000000,1
-0.061792,0.187614,-0.108746,1.000000,1
1.513354,0.599119,1.821349,0.000000,0
-1.472903,-1.032653,-1.311350,1.000000,1
0.135282,0.789865,-0.144463,1.000000,1
-2.359817,-0.694148,0.850008,0.000000,0
0.457554,1.472168,-0.925000,1.000000,1
-0.628557,0.317727,-1.275819,1.000000,1
1.155882,-0.611129,0.458253,1.000000,1
-1.123818,0.826960,0.296025,1.000000,1
-0.754501,0.492742,0.814933,0.000000,0
0.053049,1.154602,0.242339,0.000000,0
-0.567120,-0.407744,-1.153072,0.000000,0
-0.036858,0.434932,-0.673287,0.000000,0
-1.468322,1.486543,-0.223835,0.000000,0
-0.153184,0.400330,0.359375,0.000000,0
0.455580,1.478082,0.347947,1.000000,1
0.269450,-3.055078,-1.218847,0.000000,0
0.446864,-0.699845,0.088154,0.000000,0
0.014949,2.217063,-0.228096,1.000000,1
0.185401,-0.046639,-0.926530,1.000000,1
1.157526,-0.057110,-2.587476,1.000000,1
0.046152,1.197275,-2.028506,1.000000,1
-0.866896,-1.245942,0.682230,0.000000,0
-0.497529,0.034498,-0.031370,1.000000,0
-0.890732,-1.028007,1.005868,0.000000,0
0.358037,0.340885,-0.563607,1.000000,1
0.196578,0.099737,-1.132704,0.000000,1
-0.386010,0.398321,-0.340827,1.000000,1
-0.881877,-1.608739,0.688634,1.000000,1
-1.806341,0.196612,-1.595310,0.000000,0
0.333310,1.831625,-0.714486,1.000000,1
-0.808387,-0.622128,0.908607,0.000000,0
0.252153,1.111822,1.696328,0.000000,0
-0.351117,-2.056461,0.867596,0.000000,0
-0.857528,-0.858047,-1.057195,0.000000,0
1.419286,1.212049,0.307373,1.000000,1
1.501352,-1.066846,-1.394959,1.000000,1
1.107649,0.201725,-1.713224,1.000000,1
-0.026103,0.117953,0.576846,1.000000,1
1.270833,0.148011,-0.015571,1.000000,1
-0.497570,-2.285507,-0.394149,0.000000,0
0.076854,-0.752775,0.571240,0.000000,0
-0.376317,-0.108648,0.365187,0.000000,0
-0.216197,-0.662661,0.145206,0.000000,0
-1.414496,0.422615,0.606999,0.000000,0
0.798323,0.292533,-0.334918,1.000000,0
-0.685738,0.973666,-0.120551,1.000000,1
-1.185010,-1.055169,0.341292,0.000000,0
0.057616,-0.674482,0.645845,1.000000,1
0.005890,0.559596,0.254254,0.000000,0
-1.436051,-0.843575,-0.302227,0.000000,0
-1.433819,-0.838000,0.317751,0.000000,0
-0.023777,-0.158573,1.109470,0.000000,0
0.799283,0.915919,0.861470,1.000000,1
0.789004,2.170382,-1.670837,0.000000,1
1.100519,-0.618665,1.306250,1.000000,1
-0.244683,-1.316076,3.125835,0.000000,0
0.114387,0.434098,1.050546,0.000000,0
0.232945,0.628941,-1.889233,1.000000,1
1.161579,-0.250694,-1.099078,1.000000,1
-0.054111,0.021609,-0.201811,1.000000,1
0.572144,1.607549,-0.926982,1.000000,1
0.576053,-0.118387,0.475258,0.000000,0
-0.099493,0.661815,0.556294,0.000000,0
-0.705677,-1.612385,0.075779,0.000000,0
-0.035084,0.382022,-1.003878,0.000000,0
-0.973004,-0.201283,-0.810758,1.000000,0
-0.986277,0.048650,1.035657,0.000000,0
0.444550,0.814772,1.201270,1.000000,1
-0.125005,0.466546,0.388134,1.000000,1
-0.852603,-0.223596,0.102119,0.000000,0
-3.325335,-0.129721,0.587650,0.000000,0
-1.166874,1.023497,-2.660538,1.000000,1
0.869189,0.327239,-0.926934,0.000000,0
1.360140,0.058704,-0.011748,1.000000,1
0.990514,1.137392,0.731562,1.000000,1
1.262660,-0.450841,-0.256156,0.000000,0
-1.596777,1.568484,-0.742169,0.000000,0
-0.144916,0.088582,-1.023115,1.000000,1
0.211434,-1.710245,0.721918,1.000000,1
0.135446,-0.278110,0.430559,1.000000,1
0.072010,0.224740,-0.584242,0.000000,0
1.690840,0.752059,-0.832112,1.000000,1
-0.484090,0.036391,0.391727,0.000000,0
0.929033,-0.771098,-0.917012,0.000000,0
0.679329,-0.712764,0.438126,0.000000,0
0.068046,-0.590182,1.058968,1.000000,1
0.328507,-0.877460,-0.328032,1.000000,1
-1.084176,-0.883377,-1.423890,0.000000,0
-0.375004,-0.649342,0.706338,0.000000,0
-1.927615,0.468695,1.377138,0.000000,0
0.026329,0.717865,0.729294,1.000000,1
-1.087851,-1.801711,1.629540,0.000000,0
-0.066403,-0.144659,-0.486942,1.000000,1
0.973914,0.806810,-1.000140,1.000000,1
-0.627646,-0.080146,-0.986005,0.000000,0
0.989445,0.926926,0.582177,0.000000,0
0.464531,-1.816460,-0.076621,0.000000,0
-0.909842,-2.260686,0.646042,0.000000,0
-0.716919,-1.143945,-1.143958,1.000000,0
-1.520316,0.018192,-0.341014,1.000000,1
1.576523,0.725604,1.033584,1.000000,1
-0.457651,0.919254,-0.791745,0.000000,0
-1.116993,0.939859,-0.666102,0.000000,0
1.373639,0.564178,0.693817,0.000000,0
0.917534,-1.727534,-1.776245,1.000000,1
-0.038992,0.538692,0.476013,1.000000,1
0.328909,-1.255596,-2.483765,1.000000,1
-1.451630,1.005682,-0.131381,1.000000,1
2.708216,-1.105648,1.834297,0.000000,0
-0.100540,0.690334,-0.364770,1.000000,1
-1.263413,-2.074249,-0.602364,0.000000,0
0.825349,0.697243,-0.120908,0.000000,0
0.308057,0.760426,-0.526282,1.000000,1
1.448800,0.644488,2.598627,1.000000,1
1.238567,-1.074685,-1.033532,1.000000,1
-0.340551,0.461225,0.496603,1.000000,1
-0.613826,-0.598127,0.447727,0.000000,0
0.920989,-0.910615,-0.345701,1.000000,0
0.218668,-0.502430,0.677505,0.000000,0
-0.357117,-0.345178,-0.482000,1.000000,1
0.455702,0.213007,-0.069647,1.000000,1
0.543834,0.639629,0.129140,0.000000,1
0.563520,0.259739,0.295095,0.000000,0
-0.495367,-0.248988,-1.071457,1.000000,1
0.782666,-0.296938,-0.260521,1.000000,1
0.668361,-0.922450,-0.540778,0.000000,0
1.996146,-0.671808,-1.703563,1.000000,1
-1.418902,0.503076,2.724647,1.000000,1
1.460817,-0.231331,-0.004215,1.000000,1
0.160028,-2.340399,-0.037997,1.000000,1
-0.731054,-0.862701,-0.912831,1.000000,1
0.402970,-0.452256,-0.617667,1.000000,1
1.640481,-0.575941,0.864734,1.000000,1
-0.860712,-0.358382,1.129476,0.000000,0
-0.606324,-0.550269,-0.294121,0.000000,0
0.445846,-0.152199,0.383577,0.000000,0
-0.707736,1.105993,-0.550573,1.000000,1
-1.767279,2.833381,2.985042,0.000000,0
0.680375,-0.665294,-0.531190,1.000000,1
1.156465,0.517139,-0.308276,1.000000,1
-1.751518,0.527026,0.542278,0.000000,0
-0.011395,-1.493203,0.845433,0.000000,0
-0.281813,-0.076182,-0.980004,0.000000,0
-1.565315,-0.747898,0.736410,0.000000,0
-0.191903,-0.050819,0.509981,0.000000,0
1.290709,0.845467,-0.305211,1.000000,1
-1.732508,-0.542984,-0.786020,0.000000,0
2.642363,0.214664,-1.165230,1.000000,1
0.748206,-0.927895,0.642201,0.000000,0
0.883621,1.926086,-0.027968,0.000000,1
0.710635,0.237309,0.444091,1.000000,1
-0.097631,-0.444675,-0.536466,1.000000,0
-1.388114,-0.865560,1.185580,0.000000,0
0.231022,-0.434741,-0.525499,0.000000,0
-1.083891,-1.185178,-0.436440,0.000000,0
-1.184290,-0.287431,-0.743281,1.000000,1
0.755136,-0.601807,-0.960940,1.000000,1
1.126918,-1.160169,-0.822356,1.000000,1
-0.010617,-1.138352,-0.050881,0.000000,0
0.285709,-0.667847,0.814763,1.000000,1
2.766091,-0.780074,-1.076844,1.000000,1
1.054499,-1.711318,0.444974,0.000000,0
-0.044834,1.414237,-0.090880,1.000000,1
-0.200118,-0.046690,-0.701263,1.000000,1
-0.804122,1.691819,0.258190,1.000000,1
0.220176,1.105274,0.318356,1.000000,1
-0.968294,-1.755482,0.707179,0.000000,0
-1.706966,0.062742,0.115513,0.000000,1
0.571619,0.386770,-0.370744,1.000000,1
-1.029344,1.585733,0.511475,1.000000,1
0.238471,1.560830,0.839661,1.000000,1
-1.033281,0.816441,-0.154346,0.000000,0
0.147152,-1.108666,0.180755,0.000000,0
-0.817193,0.767276,-0.919460,0.000000,0
-1.353799,-0.413793,0.307937,0.000000,0
0.906209,-0.257625,-0.043814,1.000000,1
0.876179,0.096594,-1.463364,0.000000,1
1.122510,2.068028,-1.034170,1.000000,1
1.185830,-0.027380,-0.139671,1.000000,1
-1.925486,0.225371,0.363374,0.000000,0
2.504761,-0.073801,1.097781,0.000000,0
0.609663,-0.873419,-1.014613,0.000000,0
0.457938,-1.172358,1.610739,1.000000,1
-0.295210,-0.428041,-0.320740,1.000000,1
1.179708,1.163423,0.307104,0.000000,1
2.665427,-0.977281,-0.581805,1.000000,1
-1.490943,0.106979,-0.677158,0.000000,0
-0.625830,-1.192354,-0.203172,0.000000,0
-0.283549,0.536923,-1.114595,1.000000,1
0.025950,-0.332585,-3.457021,1.000000,1
-0.366478,-0.852049,0.857319,0.000000,1
-0.628346,-0.665810,-0.192819,0.000000,0
-0.441123,-0.313212,-1.357929,0.000000,0
0.662264,1.595946,0.814045,1.000000,1
-1.171618,-0.529230,1.638050,1.000000,1
-0.629019,-0.866908,-0.289411,0.000000,0
0.907524,-0.714015,-0.410301,1.000000,1
-1.411224,0.961650,0.393219,1.000000,1
-0.602666,0.781951,1.427823,0.000000,0
0.002447,2.329882,0.641260,1.000000,1
2.196287,-0.802099,0.056976,0.000000,1
0.203451,0.435009,0.484172,1.000000,1
-2.834871,0.169943,2.727965,0.000000,0
0.595890,0.801567,-0.982355,1.000000,1
-0.920097,-0.112215,1.262321,1.000000,1
-1.325055,0.038649,-1.226070,1.000000,1
-0.828304,1.300902,2.691305,0.000000,0
-0.157147,1.375795,-1.328873,1.000000,1
0.024261,-0.433123,-0.111597,0.000000,0
-1.131168,-0.150673,-1.239407,1.000000,1
-1.233369,0.075223,-0.308266,1.000000,1
-1.696494,-1.426720,-0.197045,0.000000,0
-0.343184,0.456265,-1.414564,1.000000,1
-0.675551,0.183997,0.047743,0.000000,0
-0.257774,-0.847798,0.243262,0.000000,0
-0.860435,0.408981,0.535359,1.000000,1
-0.335635,-0.136714,0.238444,1.000000,0
0.842927,-2.052989,-0.215168,0.000000,0
0.995376,-1.030770,-0.372578,0.000000,0
-0.113314,0.453005,0.538217,0.000000,0
0.650945,-0.010633,-0.037066,1.000000,1
-0.265190,0.062364,0.228757,1.000000,1
-0.187365,-0.156137,1.249967,0.000000,1
0.018952,0.575869,1.338100,1.000000,0
0.734012,-1.869904,-0.419642,0.000000,0
1.363947,-1.000320,-0.080141,1.000000,1
-0.860819,-1.150876,0.901748,0.000000,0
1.705801,-0.935438,-1.341801,1.000000,1
0.012754,0.328812,-1.133116,1.000000,1
0.359910,2.940948,0.812217,1.000000,1
0.018448,0.641750,-0.427071,1.000000,1
-1.342469,0.422948,-1.161180,0.000000,0
0.384942,-1.721792,-0.264574,1.000000,1
0.768474,-1.010764,0.119804,1.000000,1
0.315334,1.726265,0.990928,1.000000,1
-0.329459,-1.383564,-1.219180,0.000000,0
-0.370523,-1.563081,0.161147,1.000000,0
-0.298161,-0.260395,2.069791,0.000000,0
-0.530427,1.371973,0.118744,1.000000,1
0.225033,0.122412,0.486794,1.000000,1
1.567930,0.163172,1.429807,1.000000,1
0.465997,-1.346092,0.045921,1.000000,1
0.813681,2.668507,0.518340,1.000000,1
0.396859,0.758248,1.532581,0.000000,0
-1.057578,0.677091,0.097076,0.000000,0
-2.134508,-1.169648,-0.306858,0.000000,0
-0.296604,-1.270072,0.783582,0.000000,0
1.176175,-0.068343,1.762074,1.000000,1
0.885902,0.375991,-0.943611,1.000000,1
0.152849,-0.903267,1.414602,0.000000,0
0.450680,-1.594750,-2.307174,1.000000,1
-1.319157,0.917943,-0.057566,1.000000,1
0.257377,0.568318,0.013011,0.000000,0
0.767672,0.729574,1.870359,1.000000,1
-0.046325,-1.514635,-0.054254,1.000000,0
0.608797,0.848619,0.219864,0.000000,1
-0.503482,-0.308888,-0.233748,0.000000,0
-1.402114,-1.915869,-0.260433,0.000000,0
-0.984984,0.468475,1.127525,0.000000,0
0.970334,-0.550233,-1.939712,1.000000,1
1.458525,0.424224,0.475625,1.000000,1
-0.300970,1.678498,0.150787,1.000000,1
2.718172,-0.113993,1.037416,1.000000,1
0.573757,1.308883,0.494864,1.000000,1
-0.401554,0.075025,1.357198,0.000000,0
1.218867,-0.104875,0.357338,0.000000,0
-0.707067,-0.221524,-0.091847,0.000000,0
-1.652908,-1.399919,-0.693523,0.000000,0
-0.647318,-0.027664,0.324022,1.000000,1
-0.199794,-0.242941,0.626335,0.000000,0
-1.070753,0.775129,0.472611,0.000000,0
0.416249,2.028004,-1.644536,1.000000,1
1.830835,-0.956359,-0.871805,1.000000,1
-0.747836,-0.923643,-0.027579,0.000000,0
-1.226749,0.039246,-0.021435,0.000000,0
0.060833,0.614546,0.059018,1.000000,1
-0.301755,0.959348,1.001425,1.000000,1
0.621503,0.532906,1.563142,1.000000,1
-0.429690,-0.681738,0.864894,0.000000,0
-1.227624,-1.036583,-0.200968,0.000000,0
0.390369,-0.348329,-1.672116,1.000000,1
0.158831,2.499923,-1.158655,1.000000,1
0.373436,0.731859,-1.532182,1.000000,1
0.657182,0.300007,-0.208837,1.000000,1
-0.469078,0.303538,-1.484447,1.000000,1
-0.647563,0.781335,0.736798,1.000000,1
-0.346553,-1.067850,-0.166133,0.000000,0
-0.569285,-0.521435,0.250647,0.000000,1
0.662411,-0.012573,0.145361,0.000000,0
-0.737105,0.941460,0.235114,1.000000,0
0.993392,-0.140650,-0.031096,1.000000,1
0.948802,1.213676,1.244989,1.000000,1
-0.904727,-0.074181,-1.668602,1.000000,1
1.631987,-0.786508,-0.866441,1.000000,1
0.853069,1.049005,0.211209,1.000000,1
-0.098600,1.585496,0.188105,1.000000,1
1.377124,-1.886411,-0.331224,1.000000,1
1.087819,1.257139,0.259891,1.000000,1
-0.743911,0.090747,0.281200,1.000000,1
0.590473,1.724440,0.393965,1.000000,1
1.499145,1.901709,1.412013,1.000000,1
1.181667,1.330705,-0.494779,0.000000,0
0.529109,0.079941,-1.668283,1.000000,1
1.467877,-0.899272,0.058365,1.000000,1
-0.665376,0.713678,0.747886,1.000000,1
-1.127546,1.224563,-1.152320,1.000000,1
1.260063,-0.574234,-1.284692,0.000000,0
-0.547733,0.296484,1.270557,1.000000,1
0.629099,-0.957071,-0.481925,0.000000,0
0.207914,1.501571,-0.885564,1.000000,1
0.289653,-0.557549,-0.907885,0.000000,0
-0.159615,-0.374932,-1.225708,1.000000,1
-0.651912,0.335238,-1.487912,1.000000,1
-0.172215,-0.084551,0.510485,0.000000,0
-0.357057,-0.324285,0.918647,0.000000,0
0.370546,-0.094995,0.321656,1.000000,1
0.137107,-0.535013,-0.873672,0.000000,1
0.928524,-0.746746,-0.901139,0.000000,0
-2.162351,-0.562105,0.769668,0.000000,0
-0.924501,-0.008714,-0.315051,0.000000,0
0.050547,0.892289,1.361402,1.000000,1
-0.055151,0.970218,-0.786372,1.000000,1
-0.691884,1.034071,-0.419626,1.000000,1
-0.835748,0.513481,-1.217518,0.000000,0
-1.085587,-1.308715,1.239740,0.000000,0
